lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z,label
0.0,0.0,0.0,0.0268421471118927,-0.11192828416824341,-0.004589162091178878,0.05899086594581604,-0.20063179731369019,-0.02149580817149399,0.08613395690917969,-0.28680717945098877,-0.03785425636397122,0.09755244851112366,-0.36087092757225037,-0.05108301180825947,0.16984906792640686,-0.1629854440689087,-0.02449586081729649,0.1852950155735016,-0.10700154304504395,-0.02114306788371323,0.15983432531356812,-0.08525913953781128,-0.016300298529131396,0.132735013961792,-0.08860325813293457,-0.01602180700228928,0.18670055270195007,-0.09155881404876709,-0.028672993438703998,0.1942000687122345,-0.046977698802948,-0.014104271563155635,0.16532596945762634,-0.03715014457702637,-0.006827761209024175,0.1357041597366333,-0.043919503688812256,-0.010885657998187526,0.18681982159614563,-0.01937156915664673,-0.03003297958002804,0.19178679585456848,0.010909974575042725,-0.014965253206355555,0.16702285408973694,0.017324626445770264,-0.003008281601978524,0.13766035437583923,0.009265899658203125,-0.004553147847218497,0.17680418491363525,0.0457768440246582,-0.03224780249820469,0.17807137966156006,0.06366002559661865,-0.021141307684047206,0.15273788571357727,0.06534963846206665,-0.008068235846621974,0.12719085812568665,0.05541318655014038,-0.0021940726082902984,boom
0.0,0.0,0.0,0.026042327284812927,-0.11143285036087036,-0.0055906772863068,0.05796399712562561,-0.20083147287368774,-0.022612635536859216,0.08442166447639465,-0.2873622179031372,-0.03896673072762269,0.09557735919952393,-0.36172038316726685,-0.05224885468072671,0.16792091727256775,-0.16140562295913696,-0.025136875479290666,0.1814553439617157,-0.1078881025314331,-0.022331731884548844,0.15701445937156677,-0.08608347177505493,-0.018483408286044778,0.13091030716896057,-0.08812487125396729,-0.018975932641694726,0.18485429883003235,-0.09119582176208496,-0.028910762189696015,0.1905132532119751,-0.04783463478088379,-0.014207220195601167,0.16247987747192383,-0.03826558589935303,-0.007369017719099702,0.13366249203681946,-0.04448199272155762,-0.012092557295034112,0.1843980848789215,-0.01958984136581421,-0.029986918463180245,0.1863894760608673,0.009070098400115967,-0.014549926413963021,0.16203001141548157,0.015383422374725342,-0.002608326754341306,0.13354429602622986,0.007686734199523926,-0.004489548063645543,0.17378225922584534,0.045193374156951904,-0.032126028581330957,0.17482104897499084,0.06295901536941528,-0.020318590595195474,0.15047621726989746,0.06436920166015625,-0.006953433646629037,0.1256580650806427,0.05429089069366455,-0.0012324614467047468,boom
0.0,0.0,0.0,0.027694880962371826,-0.11262375116348267,-0.004128616846458044,0.06071433424949646,-0.2023140788078308,-0.02064805904711875,0.08721661567687988,-0.2888294458389282,-0.03688232096220645,0.09827160835266113,-0.3633376955986023,-0.049974782935635176,0.17065474390983582,-0.16472852230072021,-0.022975126824633207,0.1865234375,-0.10823160409927368,-0.02010620067204627,0.16128534078598022,-0.08614712953567505,-0.016047547183291044,0.1339338719844818,-0.08907538652420044,-0.016327599606768217,0.1874028444290161,-0.09470272064208984,-0.02778268473531398,0.1949816346168518,-0.04805260896682739,-0.01317625267739686,0.16625836491584778,-0.0376092791557312,-0.006137833542481985,0.1366870403289795,-0.04451566934585571,-0.010466450437263575,0.1874617338180542,-0.023190200328826904,-0.02998725751723441,0.192024827003479,0.009044229984283447,-0.014813667706505385,0.16689753532409668,0.015584588050842285,-0.002888542211906042,0.13758456707000732,0.006944775581359863,-0.004567454646632996,0.17719289660453796,0.04185432195663452,-0.03313369172002467,0.17904719710350037,0.0610845685005188,-0.02173267172958049,0.15374982357025146,0.06279587745666504,-0.008532872035459604,0.1281762719154358,0.05233275890350342,-0.002705266078294244,boom
0.0,0.0,0.0,0.0262984037399292,-0.11093419790267944,-0.005887224734124175,0.05827510356903076,-0.2003549337387085,-0.022961142402436963,0.08559414744377136,-0.2869817614555359,-0.03921189990296625,0.0964314341545105,-0.36076292395591736,-0.05233543452277445,0.16910836100578308,-0.16187947988510132,-0.025469033908393612,0.18622955679893494,-0.10556906461715698,-0.022098843869116536,0.16134583950042725,-0.08429557085037231,-0.01745451700344347,0.1349191665649414,-0.08830535411834717,-0.017412598174360028,0.1849629282951355,-0.09055674076080322,-0.028865219023373356,0.19514623284339905,-0.04592388868331909,-0.01433749862417244,0.16656190156936646,-0.03677886724472046,-0.00691840278386735,0.1368688941001892,-0.04423081874847412,-0.010960244503166905,0.18411463499069214,-0.018453598022460938,-0.02952189270808958,0.1921195387840271,0.011048495769500732,-0.014523740787353745,0.16756588220596313,0.017180442810058594,-0.0021089310052957444,0.1379120945930481,0.008951902389526367,-0.00332024383760654,0.1733354926109314,0.04617869853973389,-0.031114992615130177,0.17847111821174622,0.06193375587463379,-0.019740885984447232,0.15389609336853027,0.06367665529251099,-0.00603371991246604,0.12829646468162537,0.05416834354400635,0.00017444141622036113,boom
0.0,0.0,0.0,0.02720184624195099,-0.11379855871200562,-0.0049681659305065295,0.05974547564983368,-0.2035704255104065,-0.02200882420703465,0.08603139221668243,-0.2899516820907593,-0.038516377143707814,0.09728063642978668,-0.3644261062145233,-0.05186741524204308,0.16978003084659576,-0.16468536853790283,-0.02433544867500359,0.18505747616291046,-0.11226111650466919,-0.02089948863550717,0.1602959781885147,-0.09054803848266602,-0.01634485558435017,0.1334439069032669,-0.09297490119934082,-0.0163582275138765,0.18633614480495453,-0.09426140785217285,-0.02850330159827763,0.1940198689699173,-0.051883041858673096,-0.013752504296746793,0.16588209569454193,-0.04203236103057861,-0.006676132369932475,0.13627685606479645,-0.04796731472015381,-0.011071073867526593,0.18585105240345,-0.022605180740356445,-0.029917317487445416,0.19082914292812347,0.005833268165588379,-0.014370472215261998,0.16620878875255585,0.012482643127441406,-0.002116625242081227,0.13678710162639618,0.005188584327697754,-0.0037015679275214097,0.17519895732402802,0.04250258207321167,-0.03231109031304413,0.17805109918117523,0.05916774272918701,-0.020419576250162663,0.15340246260166168,0.06073480844497681,-0.0067787054443329,0.1281154304742813,0.05147057771682739,-0.0007772552647224984,boom
0.0,0.0,0.0,0.02558024227619171,-0.11083203554153442,-0.006622534235987132,0.05705362558364868,-0.19992798566818237,-0.024166179811629718,0.08379247784614563,-0.28620046377182007,-0.04085076971915669,0.09408441185951233,-0.3599138557910919,-0.05441706254151768,0.16804608702659607,-0.16072285175323486,-0.026558456933173602,0.18578821420669556,-0.10441076755523682,-0.02435281313029236,0.1606808602809906,-0.0835532546043396,-0.020292198276194995,0.13432082533836365,-0.08773130178451538,-0.020458880802664225,0.18315953016281128,-0.08923941850662231,-0.030024379482540553,0.19386345148086548,-0.044241368770599365,-0.016736999144825404,0.16531690955162048,-0.03553736209869385,-0.009376488616737788,0.1358930468559265,-0.042914748191833496,-0.013164518391761248,0.18209773302078247,-0.017499208450317383,-0.03094715996650166,0.18975770473480225,0.012380659580230713,-0.01708672194746441,0.16525933146476746,0.018069922924041748,-0.004659252231988376,0.13600340485572815,0.009949982166290283,-0.005554420864257281,0.17140650749206543,0.04670608043670654,-0.03290734811690754,0.17547255754470825,0.0635749101638794,-0.022377518927726214,0.15081849694252014,0.06476473808288574,-0.008964632628533309,0.12576940655708313,0.05498397350311279,-0.0027769247442961387,boom
0.0,0.0,0.0,0.024012461304664612,-0.11235874891281128,-0.007453778522005905,0.05543743073940277,-0.20195233821868896,-0.025500387648037304,0.08162666857242584,-0.28731226921081543,-0.04282744670837246,0.09262238442897797,-0.3627234399318695,-0.05723218689291798,0.16620661318302155,-0.16361844539642334,-0.02672301302283131,0.18077675998210907,-0.10823595523834229,-0.02576998876958214,0.15614299476146698,-0.08629906177520752,-0.023514545285991062,0.12987469136714935,-0.08879375457763672,-0.025098307752898563,0.18282221257686615,-0.09315627813339233,-0.030523172343066562,0.18964357674121857,-0.04752892255783081,-0.018043364161542286,0.16127102077007294,-0.03781670331954956,-0.012234226563862194,0.13216476142406464,-0.04467552900314331,-0.017311886647632946,0.18277893960475922,-0.0211867094039917,-0.031969045052221645,0.18628738820552826,0.009715080261230469,-0.0189645446333202,0.16108717024326324,0.016049444675445557,-0.007562771202913154,0.13231973350048065,0.008203506469726562,-0.009241704592398037,0.17289449274539948,0.044745802879333496,-0.03463891218035542,0.17453734576702118,0.06397658586502075,-0.025054926747372974,0.1492796391248703,0.0652666687965393,-0.012320408360949386,0.12423010170459747,0.055219948291778564,-0.006648889040491213,boom
0.0,0.0,0.0,0.02439364790916443,-0.110565185546875,-0.007713911773919335,0.05391916632652283,-0.20056599378585815,-0.02592582227504181,0.07959875464439392,-0.28707683086395264,-0.043052760603188744,0.0908498466014862,-0.3609044551849365,-0.05702237943029331,0.16248738765716553,-0.16141027212142944,-0.02912740753805565,0.17741093039512634,-0.11093205213546753,-0.027179743813633195,0.1532462239265442,-0.08885985612869263,-0.022919321151732674,0.12707006931304932,-0.09032988548278809,-0.023015817346333733,0.17854535579681396,-0.0913199782371521,-0.032249903025387994,0.1870962381362915,-0.04928833246231079,-0.019423149245142213,0.15928003191947937,-0.039390742778778076,-0.012371881583987943,0.13005119562149048,-0.04498624801635742,-0.016653120236753693,0.1783749759197235,-0.0200156569480896,-0.03271278524613308,0.1843487024307251,0.008738219738006592,-0.01904471563017296,0.16010761260986328,0.015245258808135986,-0.006677742300837508,0.1311502754688263,0.008637189865112305,-0.007933212163209191,0.1687380075454712,0.045349836349487305,-0.034304534735440484,0.17250916361808777,0.06243222951889038,-0.023981233777760735,0.14772725105285645,0.0638272762298584,-0.010611353161095849,0.12270215153694153,0.05492103099822998,-0.004702080225854388,boom
0.0,0.0,0.0,0.025467664003372192,-0.11185520887374878,-0.006731950601817971,0.056431978940963745,-0.2019343376159668,-0.024208063649268752,0.08237317204475403,-0.2881805896759033,-0.040686142089100485,0.09301996231079102,-0.3622855842113495,-0.05401693695995391,0.16582822799682617,-0.16154932975769043,-0.02793370412501872,0.18119975924491882,-0.10888409614562988,-0.02517073081645549,0.15669682621955872,-0.08741939067840576,-0.02021886074754775,0.13019222021102905,-0.0900120735168457,-0.019904515164228087,0.18228286504745483,-0.09130066633224487,-0.03136715331885398,0.19030746817588806,-0.04719746112823486,-0.01768248567196906,0.162033349275589,-0.03738182783126831,-0.01011647881779254,0.1327608823776245,-0.0435832142829895,-0.014109309220941668,0.18256166577339172,-0.01988428831100464,-0.03208664843651832,0.18845289945602417,0.010317742824554443,-0.018010376410813933,0.16372337937355042,0.016445636749267578,-0.005678917205216294,0.13458380103111267,0.00902414321899414,-0.006989198660733109,0.17282110452651978,0.04524040222167969,-0.03382262999031127,0.17724400758743286,0.0632513165473938,-0.023462344350548392,0.15179213881492615,0.06457626819610596,-0.010165543684991007,0.1262393295764923,0.055171847343444824,-0.004222391562791472,boom
0.0,0.0,0.0,0.024184972047805786,-0.11191332340240479,-0.006630806940336242,0.0547773540019989,-0.2025546431541443,-0.02405653450517775,0.08048024773597717,-0.28946226835250854,-0.040521751380254045,0.09128135442733765,-0.36372119188308716,-0.05387801606087805,0.16413888335227966,-0.1635216474533081,-0.02796588580935122,0.1789281964302063,-0.11302530765533447,-0.025345311722446695,0.1546928882598877,-0.09120583534240723,-0.02072825398175837,0.12867438793182373,-0.09272807836532593,-0.020567492804218546,0.18057551980018616,-0.09328436851501465,-0.031211500278402582,0.18846845626831055,-0.051319658756256104,-0.017054337299157396,0.16043785214424133,-0.04193234443664551,-0.009462180769730821,0.13127276301383972,-0.047807276248931885,-0.013572163170863405,0.1801949441432953,-0.021474599838256836,-0.03170005906252982,0.18506911396980286,0.0065569281578063965,-0.016778613663007036,0.1606205701828003,0.012760162353515625,-0.004253768584419504,0.13177183270454407,0.005920112133026123,-0.005678497942824379,0.1699768304824829,0.04391777515411377,-0.03324343565731169,0.17350110411643982,0.060052335262298584,-0.02181557495026709,0.14876413345336914,0.06105375289916992,-0.008125116339613214,0.12378010153770447,0.051789283752441406,-0.002174198849786535,boom
