lm_0_x,lm_0_y,lm_0_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z,dist_8_12,dist_8_16,dist_8_20,dist_12_16,dist_12_20,dist_16_20,label
0.0,0.0,0.0,-0.03199237585067749,-0.2081851363182068,-0.06530532704860548,-0.04285287857055664,-0.34848979115486145,-0.065737110545939,-0.05959600210189819,-0.34149807691574097,-0.04397637488514761,-0.061754822731018066,-0.3099735677242279,-0.02943627068967203,0.027817606925964355,-0.21619835495948792,-0.06425421403915266,0.014459967613220215,-0.3766492009162903,-0.07788204120666364,-0.0019022822380065918,-0.39968425035476685,-0.07172331677944044,-0.012281715869903564,-0.3930709958076477,-0.06657009290725568,0.07427746057510376,-0.20258739590644836,-0.060357318243092095,0.09565293788909912,-0.3502505421638489,-0.08237489776880125,0.10399669408798218,-0.44390369951725006,-0.10243491547376493,0.10308700799942017,-0.5156079530715942,-0.11867115365535597,-0.014965156714120242,-0.09908057227571568,0.12288951133034587,0.16489037033180692,-0.036410481203180745,-0.17941444253081096,-0.11857703083226925,0.08766657005527534,0.061482553968386644,0.13285494612326676,-0.13734794654203336,0.03542548251030353,0.10359387824122374,0.27824664226842144,0.26810373785203223,0.17618106843193954,0.3112266472925842,0.4095272102772418,c_major
0.0,0.0,0.0,-0.031004667282104492,-0.20634126663208008,-0.0686045990256332,-0.042834699153900146,-0.35018301010131836,-0.06819852748193966,-0.06049710512161255,-0.33904916048049927,-0.04524016314425694,-0.061827778816223145,-0.3054943084716797,-0.030099219915058484,0.028778672218322754,-0.2144109010696411,-0.0668786794809364,0.014947474002838135,-0.3777509331703186,-0.07952924379387127,-0.00180894136428833,-0.39956632256507874,-0.07218638369121777,-0.011395931243896484,-0.3918728232383728,-0.0665027827886604,0.07499533891677856,-0.20050129294395447,-0.0620375194517635,0.09453779458999634,-0.34857475757598877,-0.08278969236889111,0.1024101972579956,-0.44284939765930176,-0.1022151292232536,0.10204750299453735,-0.5150269269943237,-0.11844934084692227,0.07817487784087795,-0.18547959233969566,0.09798311382020475,-0.12233460802260634,-0.06741206975313618,0.19190829588795555,0.002741188595218713,-0.061155672144293016,-0.18269339067103682,-0.18910280149189887,-0.06937077311766937,-0.14782198140215314,0.10644171387548444,0.2802940778578581,0.292936689264622,0.1753134077526353,0.3770943066774381,0.5331422505334421,c_major
0.0,0.0,0.0,-0.03358578681945801,-0.20622923970222473,-0.06583016833164379,-0.04502171277999878,-0.3492090106010437,-0.06801254769661114,-0.062143564224243164,-0.34266144037246704,-0.0476021887908189,-0.06426191329956055,-0.3100432753562927,-0.033597906137487143,0.025570034980773926,-0.21389555931091309,-0.06468651166059658,0.0132521390914917,-0.3780798316001892,-0.07982591261961147,-0.0032889842987060547,-0.40088245272636414,-0.07428553422786877,-0.013831615447998047,-0.39275598526000977,-0.06890111883976147,0.07210016250610352,-0.2008799910545349,-0.060980820114394874,0.0937354564666748,-0.3496808707714081,-0.08364637663461849,0.10143721103668213,-0.443218857049942,-0.1039073737511842,0.10001909732818604,-0.5142161846160889,-0.11985071470834896,0.0922891057998339,0.09549851734266224,0.10776809837873924,-0.1847105011478719,0.19699647449928231,0.10808687028134373,-0.06927442706582637,0.04991253979480842,0.169420176672534,-0.060865152509326365,-0.16453540643899522,-0.0781927739755029,0.10310637297527143,0.27588833667780244,0.15222608231906118,0.17409889760258687,0.23320188905980116,0.38716375411241455,c_major
0.0,0.0,0.0,-0.03199148178100586,-0.20442122220993042,-0.07178647825051598,-0.04395401477813721,-0.34522536396980286,-0.0725348443679934,-0.060103535652160645,-0.34034961462020874,-0.04950113975931458,-0.06276434659957886,-0.3108363449573517,-0.03408102700043969,0.027495086193084717,-0.21287474036216736,-0.07022926965285592,0.0134735107421875,-0.37627387046813965,-0.08508978792954736,-0.0029900670051574707,-0.39942046999931335,-0.07845951625634484,-0.013553977012634277,-0.39190801978111267,-0.07265006014634423,0.07422083616256714,-0.19959744811058044,-0.06551373758841805,0.09515154361724854,-0.35009267926216125,-0.08817661562491708,0.10324364900588989,-0.4446559250354767,-0.10812531420518212,0.10256940126419067,-0.5163762271404266,-0.12422487148572259,-0.01964167135126399,-0.048796790084148084,0.0063044579298704995,0.10318992460459608,0.1941922670492166,0.1992240180687132,0.03165357735656671,0.0679658840781956,0.067260306469545,0.11343534793579868,0.08175565573845678,0.18756108765265805,0.10238089299973509,0.27876119537894745,0.4840454920279652,0.17786774522199417,0.5551516978236137,0.6746038114546555,c_major
0.0,0.0,0.0,-0.03393620252609253,-0.20562458038330078,-0.06835349364672538,-0.046341657638549805,-0.34846314787864685,-0.07003581239376899,-0.06285089254379272,-0.34537389874458313,-0.048773822323425975,-0.06570267677307129,-0.31534403562545776,-0.03432986973319885,0.025647878646850586,-0.21419435739517212,-0.06707966788206932,0.012838602066040039,-0.37726640701293945,-0.08181925578509208,-0.0031415820121765137,-0.4001016616821289,-0.07607844932471153,-0.01364988088607788,-0.39183980226516724,-0.07089137001429435,0.07240146398544312,-0.20129776000976562,-0.06308849616442558,0.09427797794342041,-0.35225528478622437,-0.08580776764546272,0.1020050048828125,-0.44571302831172943,-0.10636387480889198,0.10093182325363159,-0.5165462493896484,-0.12285548164044258,-0.13574956562219254,-0.17996117746389056,-0.04243139875951507,-0.09442322455676089,-0.11951385130619491,-0.0942174998520132,-0.08326463205041681,0.02697834856766837,0.1543216197101842,0.06015764662547102,-0.16593847426291958,-0.04069259518704432,0.09948788457020499,0.2758372190011933,0.19545671399888476,0.17714664483152295,0.23956403551370994,0.3624073472894463,c_major
0.0,0.0,0.0,-0.030858278274536133,-0.20293527841567993,-0.07141708335811359,-0.04354524612426758,-0.3441561758518219,-0.07312049469882709,-0.06003957986831665,-0.342051237821579,-0.05099601424271327,-0.06308203935623169,-0.31417858600616455,-0.03603962189490062,0.028446555137634277,-0.2115495502948761,-0.07046192637616855,0.014228284358978271,-0.375249445438385,-0.08540617427760822,-0.002245485782623291,-0.39842337369918823,-0.07868616781169635,-0.012523531913757324,-0.3907066583633423,-0.07292654863530856,0.07533186674118042,-0.19810354709625244,-0.0664339711421178,0.09692758321762085,-0.34999069571495056,-0.0892807369583295,0.10433536767959595,-0.4436523914337158,-0.10866581401759845,0.10334855318069458,-0.5140835642814636,-0.12436652681762439,-0.009292499353194206,0.058792110008060894,-0.19641042186339344,0.1617837191030611,-0.12772090245923662,-0.024537846222699,-0.13209534022810743,0.18850338109494114,-0.1656213491429223,-0.06654556675530615,-0.06093553904280183,0.05982104486096668,0.09886027461962864,0.2747049045879379,0.27080122652641647,0.1769018721592906,0.3595682062771902,0.5178148378787375,c_major
0.0,0.0,0.0,-0.033179283142089844,-0.20604577660560608,-0.0675785855996196,-0.045382678508758545,-0.3493463397026062,-0.06837412134285614,-0.062139928340911865,-0.34651362895965576,-0.04646105483647034,-0.06465345621109009,-0.31660914421081543,-0.031647929702955935,0.027067124843597412,-0.21461805701255798,-0.06644655183430359,0.014392256736755371,-0.3770592510700226,-0.08040426835890457,-0.002028048038482666,-0.40251612663269043,-0.07432483301039383,-0.012970268726348877,-0.3964362144470215,-0.06913834974642441,0.07393151521682739,-0.20171034336090088,-0.06246781513567612,0.09519940614700317,-0.3507140874862671,-0.08478648379917786,0.1023758053779602,-0.44494909048080444,-0.10529846117373154,0.10067516565322876,-0.5161771774291992,-0.12181282207842514,0.07565877264656085,0.07189675761845743,-0.060672799222995816,0.10264351998064225,-0.1532443451400703,-0.049444989782325616,0.015522898174775979,0.09700107412407888,-0.0471083061306615,-0.11582425643570193,0.06685546647141694,-0.11129669134895624,0.10222056841025091,0.2743914373796836,0.39497782681189153,0.17328526482848117,0.4764403951835148,0.622020620738656,c_major
0.0,0.0,0.0,-0.031012296676635742,-0.20537662506103516,-0.06814486623036942,-0.04351317882537842,-0.3479028642177582,-0.06908848226296982,-0.060640037059783936,-0.3416490852832794,-0.04739430263865074,-0.06291109323501587,-0.3121688961982727,-0.03298051372397026,0.029195427894592285,-0.21387407183647156,-0.06730578184354385,0.01609724760055542,-0.37635836005210876,-0.08100058973062119,-0.0005382895469665527,-0.3992185592651367,-0.07461121767985901,-0.010827183723449707,-0.3922121226787567,-0.06937594056356033,0.075969398021698,-0.2007293403148651,-0.06353998273837647,0.09658151865005493,-0.34928098320961,-0.08542966932284912,0.1033470630645752,-0.44510115683078766,-0.10568043679225525,0.10194683074951172,-0.5188443660736084,-0.12228303492295822,-0.040617048003506906,-0.17215872880492006,-0.16361968059351564,-0.17154430498167783,0.12764273445061963,0.12605133242807448,0.18985044662786693,-0.04085589990363073,-0.05603779595165312,0.18525462321484676,0.017385097857754633,-0.11662883670445581,0.10219725451425309,0.2790480697678713,0.4209383562432882,0.17763125862616327,0.45656411847310685,0.5426916216702249,c_major
0.0,0.0,0.0,-0.03330826759338379,-0.2086123824119568,-0.06704871571406557,-0.04445439577102661,-0.3509160876274109,-0.06684600031718446,-0.06191408634185791,-0.33974114060401917,-0.04424990183457567,-0.06341010332107544,-0.30581220984458923,-0.02926101191684438,0.028182148933410645,-0.21696501970291138,-0.06591504282101823,0.015249371528625488,-0.3791325092315674,-0.07885227567300035,-0.0019251108169555664,-0.4014744162559509,-0.07199167675122453,-0.01222771406173706,-0.39386382699012756,-0.06648669606789781,0.07497590780258179,-0.20357167720794678,-0.06173492437943651,0.09436863660812378,-0.351509690284729,-0.08323086268052293,0.10131031274795532,-0.4462975114583969,-0.10376814967736436,0.10031163692474365,-0.5189332962036133,-0.12062157160386278,-0.1529055971770102,0.029730482847170336,-0.16627728218379878,-0.16207957235803075,-0.14404238756623966,-0.06558633718763565,-0.01897377412596918,-0.14485452436575033,0.16109023435252823,0.13888805530686738,-0.07176494395474675,-0.19319493732626963,0.10843650590439037,0.28385235166595907,0.350109982084073,0.1767429274372691,0.3776753163860394,0.4546587387485665,c_major
0.0,0.0,0.0,-0.03226202726364136,-0.20903804898262024,-0.06512900038330827,-0.044642090797424316,-0.34989485144615173,-0.06531956388323579,-0.06200265884399414,-0.33931073546409607,-0.044104739713361596,-0.06376093626022339,-0.3073393404483795,-0.030159076365521287,0.027752220630645752,-0.2172870934009552,-0.0641213540610579,0.01562601327896118,-0.3778204023838043,-0.07723497940867219,-0.0013121366500854492,-0.40183329582214355,-0.0718243752297667,-0.012487173080444336,-0.3971523344516754,-0.06739916993944917,0.07419919967651367,-0.2037583589553833,-0.06021512268750939,0.0953371524810791,-0.34987640380859375,-0.08160610838501725,0.10267555713653564,-0.4447568356990814,-0.10247316552965913,0.10111677646636963,-0.51797816157341,-0.11941876603930268,-0.11317724911154543,-0.03772165951992412,0.009974861667839313,-0.0019228289584939662,-0.09816991756312383,-0.19682918633416577,-0.065426707644854,0.12098555795557187,-0.09383560358209415,0.15170178407594265,0.009382756366452083,0.12819851895077167,0.10991904863055828,0.2819940873840359,0.414504762891578,0.17381247432413546,0.48009087641591425,0.584792869818956,c_major
